latitude,longitude,altitude,bearing
12.9626,79.01368,242.0,272.26019467131323
12.96263,79.01314,242.0,273.262865067975
12.96263,79.01294,242.0,270.00002243177676
12.96257,79.01271,242.0,255.0138171700769
12.96247,79.0125,240.0,243.95792080389666
12.96157,79.01109,246.0,236.7758551067879
12.96085,79.00997,245.0,236.58872761696188
12.9604,79.00928,243.0,236.20873917915247
12.95982,79.00839,243.0,236.22865841392644
12.95963,79.00811,247.0,235.15023513876545
12.95923,79.00742,247.0,239.253279779614
12.95866,79.00629,247.0,242.63369352182838
12.95863,79.00625,247.0,232.4181225518738
12.95807,79.00511,244.0,243.24905732981003
12.95794,79.00483,244.0,244.5260679170456
12.95783,79.00458,244.0,245.70097999954703
12.9573,79.00342,243.0,244.8813132246923
12.95677,79.00221,243.0,245.79810229198108
12.95647,79.00142,243.0,248.7108307995224
12.95624,79.00094,244.0,243.81742842681666
12.95609,79.00061,244.0,244.99476801014734
12.95595,79.00007,244.0,255.10261019737388
12.95582,78.99955,242.0,255.61219930032263
12.9557,78.99906,242.0,255.893996074479
12.95568,78.99887,242.0,263.83524626526923
12.95568,78.99871,242.0,270.00001793550075
12.95574,78.99848,242.0,284.9858383676691
12.95591,78.99811,242.0,295.2421073466918
12.95653,78.99709,244.0,301.9528143756371
12.9567,78.99678,244.0,299.36708948172344
12.95683,78.99648,244.0,293.97256917703737
12.95691,78.9962,244.0,286.3400540426728
12.95698,78.99578,249.0,279.7049421638182
12.95725,78.99394,249.0,278.56307697921284
12.95727,78.99365,249.0,274.0479589716198
12.95729,78.99347,249.0,276.5044651514884
12.9573,78.99317,249.0,271.95902968744946
12.95728,78.99282,249.0,266.64429346453664
12.95711,78.99186,249.0,259.70125784874455
12.95708,78.99171,249.0,258.40249754926447
12.95679,78.9904,248.0,257.2021457133267
12.95676,78.99031,248.0,251.11717322448516
12.95674,78.99023,248.0,255.6121020753972
12.95653,78.98944,248.0,254.7428282228915
12.9563,78.98869,248.0,252.532437660347
12.95621,78.98838,246.0,253.41088099790943
12.95613,78.98815,246.0,250.35791248497415
12.95581,78.98721,251.0,250.74486508878823
12.95577,78.98701,251.0,258.40256228076305
12.95573,78.98683,251.0,257.1546673438584
12.95557,78.98634,251.0,251.47611811573196
12.95535,78.98571,251.0,250.2860616426758
12.95501,78.98464,250.0,251.94122333456318
12.95493,78.98434,250.0,254.69670267670512
12.95491,78.98415,250.0,263.8352651779449
12.9549,78.98404,250.0,264.6706867616399
12.95493,78.98385,250.0,279.20303480357325
12.95495,78.98366,250.0,276.16477791138925
12.95503,78.98325,250.0,281.32199954692516
12.95506,78.98311,250.0,282.401015147006
12.95512,78.98282,250.0,281.98599077972926
12.95517,78.98262,250.0,284.3878404371691
12.95533,78.98212,250.0,288.17807471212643
12.95538,78.98198,250.0,290.1264547733606
12.95563,78.98142,250.0,294.6120804607179
12.95571,78.98101,248.0,281.32202966253
12.95574,78.98073,248.0,276.2740222818487
12.95575,78.98067,248.0,279.7048559320748
12.95576,78.98043,248.0,272.44822044352105
12.95574,78.9803,248.0,261.0290593053448
12.95572,78.98011,248.0,263.8352452818885
12.9556,78.97924,248.0,261.94430640816853
12.95555,78.97787,252.0,267.85544826615074
12.95546,78.97733,252.0,260.29522050199654
12.955,78.97577,250.0,253.16574324388358
12.95495,78.97533,250.0,263.34914695206555
12.95533,78.97384,251.0,284.66529991116363
12.95548,78.97331,251.0,286.19395525284244
12.95564,78.97259,252.0,282.84542407014345
12.95586,78.97067,253.0,276.7060597660085
12.95611,78.96861,258.0,277.0986983131362
12.9565,78.96339,260.0,274.3845573260965
12.95655,78.96123,259.0,271.3609263709838
12.95657,78.96067,259.0,272.09885995955995
12.95654,78.95832,266.0,269.2497623069786
12.95651,78.95601,263.0,269.2367637484847
12.95616,78.95429,261.0,258.20604577628814
12.955,78.94851,264.0,258.364160347796
12.95499,78.94831,264.0,267.06298514285197
12.95498,78.94782,269.0,268.8003884726228
12.95496,78.94713,269.0,268.2964565483244
12.95495,78.947,269.0,265.4868916600894
12.95493,78.94635,269.0,268.19168167499487
12.95497,78.94492,268.0,271.6442470793736
12.95498,78.94179,269.0,270.1881848277862
12.95499,78.93906,273.0,270.21566121892744
12.955,78.93805,273.0,270.5821946765975
12.955,78.93681,276.0,270.0001389951283
12.95499,78.93634,276.0,268.74935242859914
12.95504,78.93565,276.0,274.2525600597611
12.95506,78.93528,275.0,273.1747487020077
12.95529,78.93174,274.0,273.81459072305927
12.95567,78.92984,273.0,281.59765907893336
12.95584,78.92897,274.0,281.3379311636285
12.95591,78.92853,274.0,279.271611442477
12.95599,78.92798,274.0,278.4890289818609
12.95605,78.92753,274.0,277.7906795441264
12.9561,78.92704,272.0,275.9775091996316
12.95616,78.92644,272.0,275.85881371309364
12.9562,78.92611,272.0,277.0899932890739
12.95624,78.92579,272.0,277.3091942058248
12.95627,78.92548,274.0,275.6710444222629
12.9563,78.92519,274.0,276.05933026190485
12.95638,78.92454,277.0,277.1979744915255
12.95641,78.9242,277.0,275.1735129358428
12.95651,78.92334,277.0,276.80427725691834
12.95657,78.9227,274.0,275.4949705931253
12.95658,78.92223,274.0,271.2507608770753
12.95655,78.91868,277.0,269.5035713786509
12.95658,78.91659,279.0,270.84408650268523
12.9566,78.91519,279.0,270.8399914671708
12.95662,78.91141,278.0,270.3114928313913
12.95663,78.91132,278.0,276.50443809958676
12.95654,78.91059,278.0,262.78997761931197
12.95644,78.91005,279.0,259.24081845393664
12.95636,78.90963,279.0,258.94087928310216
12.95595,78.90745,282.0,259.0772185517005
12.95578,78.90586,283.0,263.73923231123894
12.95557,78.90473,283.0,259.2037269211485
12.95546,78.90405,286.0,260.57547606460423
12.95542,78.90383,286.0,259.4320026537639
12.95534,78.90329,286.0,261.35626294127917
12.9553,78.90307,286.0,259.43200762982985
12.95507,78.90197,289.0,257.89076987608104
12.95483,78.90099,289.0,255.8940950415644
12.95482,78.90095,289.0,255.61220418379162
12.95471,78.90051,289.0,255.6122523426905
12.95459,78.9,289.0,256.42637620627227
12.95307,78.89375,284.0,255.98868216776634
12.95294,78.89323,285.0,255.61235874183296
12.95288,78.89297,285.0,256.6780774150417
12.95286,78.89288,285.0,257.1548008473867
12.95264,78.8921,285.0,253.8588306662289
12.95256,78.89182,285.0,253.66027390933857
12.95244,78.89128,284.0,257.1548697262426
12.95218,78.89018,284.0,256.36716469547696
12.95206,78.88823,285.0,266.3870727784391
12.95205,78.88808,285.0,266.0866763070737
12.95205,78.888,285.0,270.0000089649901
12.95192,78.88599,281.0,266.20335502578376
12.95191,78.8858,281.0,266.90873360039666
12.95186,78.88537,281.0,263.19599114365116
12.95177,78.88462,281.0,262.9804382153755
12.95169,78.88433,281.0,254.19515526672203
12.9516,78.884,281.0,254.36593604851186
12.95152,78.88382,281.0,245.48483784846331
12.95144,78.88363,281.0,246.63356522829713
12.95128,78.88327,285.0,245.48487538353845
12.95091,78.88242,285.0,245.93186777314202
12.94968,78.87961,285.0,245.81324797436685
12.94951,78.87922,285.0,245.90238108754903
12.94919,78.87871,279.0,237.22563526713293
12.94897,78.87831,279.0,240.56176137249008
12.94885,78.87808,279.0,241.83752150352052
12.94877,78.87793,279.0,241.31035419168117
12.94869,78.87779,279.0,239.61527409982943
12.94861,78.87763,279.0,242.84010307268517
12.94859,78.87758,279.0,247.68495441068438
12.94832,78.87696,282.0,245.922768369822
12.94819,78.87675,282.0,237.57635418417678
12.94801,78.87643,282.0,240.00754249833
12.94722,78.87517,279.0,237.24530873811509
12.94648,78.87396,281.0,237.89092156928513
12.9464,78.87382,281.0,239.6155038179786
12.94605,78.87321,281.0,239.5132272356194
12.94517,78.87182,278.0,236.99222464110528
12.9451,78.8717,278.0,239.09757963223132
12.945,78.87155,278.0,235.6258750645232
12.94459,78.87093,278.0,235.84182941339094
12.9441,78.87019,280.0,235.8068089679873
12.94395,78.86996,280.0,236.21045221326426
12.9438,78.86974,280.0,235.0235840689866
12.94367,78.86956,278.0,233.4596517355791
12.94326,78.86897,278.0,234.50997002368953
12.94322,78.86891,278.0,235.62605884714375
12.94278,78.86816,278.0,238.95380653138392
12.94254,78.86798,278.0,216.1648083468009
12.94249,78.86794,278.0,217.9426993933588
12.94151,78.86724,278.0,214.8434339118353
12.94121,78.86706,278.0,210.31740272694532
12.94122,78.86683,278.0,272.55437557642097
12.94127,78.86654,280.0,280.03227066047407
12.94131,78.86641,280.0,287.52151301412874
12.94165,78.86535,280.0,288.21724107133167
12.9417,78.86521,275.0,290.1254385832647
12.94159,78.86466,280.0,258.40324190757406
12.94154,78.86387,281.0,266.2844778979788
12.94141,78.86304,281.0,260.8702333620408
12.94145,78.86218,279.0,272.7323976570971
12.94142,78.86149,279.0,267.44572519172203
12.94152,78.86095,279.0,280.75866918433996
12.9416,78.86068,279.0,286.9102814781855
12.94186,78.85989,281.0,288.6594952535212
12.94214,78.85919,281.0,292.31459668397446
12.94226,78.85888,281.0,291.6623527966867
12.94237,78.85863,281.0,294.2977332675473
12.94245,78.85844,281.0,293.36571819002313
12.94248,78.85834,281.0,287.109424708608
12.94253,78.8582,282.0,290.1255002051065
12.94258,78.85809,282.0,295.00408249316837
12.94264,78.85801,282.0,307.5801086704701
12.94274,78.85791,282.0,315.73714620817583
12.94283,78.85781,282.0,312.72128875233625
12.94291,78.8577,282.0,306.73147435189503
12.94299,78.85756,282.0,300.384177534013
12.94307,78.85736,282.0,292.31462383790245
12.94313,78.85723,282.0,295.34086793313804
12.9432,78.85712,282.0,303.14267715793466
12.94325,78.85703,282.0,299.6848290612342
12.94328,78.85695,282.0,291.0455495089456
12.94331,78.85687,282.0,291.04555182282405
12.94334,78.85674,282.0,283.3214721663174
12.94336,78.85659,282.0,277.7902546328917
12.94337,78.85634,282.0,272.35028916897744
12.94338,78.85592,282.0,271.39951887392635
12.9434,78.85554,282.0,273.09122471212174
12.94345,78.855,282.0,275.42724470103633
12.94348,78.85463,282.0,274.7558080876847
12.9435,78.85434,282.0,274.0477359758763
12.94356,78.85381,279.0,276.6257859490821
12.94359,78.8536,279.0,278.3391446693415
12.9438,78.85251,284.0,281.1823803611667
12.94398,78.85164,283.0,281.9855325579228
12.9442,78.85055,283.0,281.7005257067776
12.94431,78.85007,283.0,283.232314110058
12.94453,78.84954,282.0,293.0700794627655
12.94519,78.8485,282.0,303.07084300404875
12.94564,78.84787,284.0,306.2382624713584
12.94583,78.84742,284.0,293.4239449669204
12.94588,78.84687,286.0,275.32919472214564
12.94582,78.84638,284.0,262.8387933787682
12.94572,78.84598,284.0,255.61274567282987
12.94517,78.84483,282.0,243.86139772438884
12.9449,78.84445,282.0,233.90593805249688
12.94471,78.84424,282.0,227.12778501038875
12.94462,78.84403,282.0,246.26268566663154
12.94459,78.84396,282.0,246.26267506876047
12.94456,78.84369,284.0,263.49591410460914
12.94459,78.84314,284.0,273.20343557336406
12.94462,78.84286,284.0,276.273744490743
12.9447,78.84219,284.0,276.9849445572615
12.94475,78.84175,284.0,276.6506805125437
12.94481,78.8412,287.0,276.38691241573434
12.94483,78.84098,287.0,275.3291357540628
12.94492,78.84019,287.0,276.6674093362441
12.94506,78.83905,288.0,277.1820857003767
12.94509,78.83875,288.0,275.85852191594756
12.94512,78.83849,288.0,276.7520503522226
12.94516,78.83815,288.0,276.88319474130685
12.94522,78.8376,288.0,276.3869228363083
12.94524,78.83745,290.0,277.7903126647206
12.94528,78.83725,290.0,281.59700569227624
12.94535,78.83695,290.0,283.46424962183636
12.94551,78.83656,290.0,292.82896898276516
12.94556,78.83642,290.0,290.1257251982014
12.94564,78.83627,290.0,298.68936863209
12.94569,78.83619,290.0,302.67205973648345
12.94602,78.83558,290.0,299.0344095295377
12.94606,78.83552,290.0,304.37425450640933
12.94623,78.83523,291.0,301.0267847559827
12.94693,78.83406,291.0,301.54573780631205
12.94798,78.83242,293.0,303.3029417353708
12.94814,78.83215,293.0,301.3018571575318
12.94842,78.83172,293.0,303.7489960014574
12.94858,78.8314,293.0,297.1599367006203
12.9487,78.83088,293.0,283.3217898124004
12.94882,78.82966,293.0,275.7633206522605
12.94896,78.82871,296.0,278.5988715189933
12.94909,78.82814,296.0,283.171467295742
12.94944,78.82656,295.0,282.80589999003644
12.94953,78.82538,295.0,274.4750664767729
12.94944,78.82469,298.0,262.3769939364399
12.94942,78.82446,298.0,264.9012725352296
12.94938,78.82406,298.0,264.141455543102
12.94929,78.82353,298.0,260.11592824191825
12.94895,78.82221,299.0,255.19556456282191
12.94891,78.82203,299.0,257.1550073213917
12.94885,78.82174,299.0,258.0143643492813
12.94871,78.82104,299.0,258.4029357823549
12.94851,78.8202,298.0,256.27122293963953
12.94839,78.81938,298.0,261.4603768284725
12.9483,78.81853,304.0,263.79951987916866
12.94828,78.81827,304.0,265.48702645451743
12.94823,78.8175,304.0,266.18814527140563
12.94823,78.81724,304.0,270.0000291293211
12.9482,78.81635,303.0,268.01918205300706
12.94819,78.81599,303.0,268.36740885723543
12.94819,78.81565,303.0,270.0000380919731
12.9482,78.81514,303.0,271.15265939297086
12.94814,78.81451,300.0,264.4186839752336
12.94811,78.81424,300.0,263.4958222660375
12.94808,78.81397,300.0,263.49582304296473
12.94798,78.81359,300.0,254.8892074613462
12.94787,78.81319,307.0,254.24232977007364
12.94778,78.81287,307.0,253.90255817414868
12.94774,78.81247,308.0,264.14149382574243
12.94767,78.81161,308.0,265.225900694176
12.94733,78.80755,313.0,265.0891781040373
12.94711,78.80436,313.0,265.9525934988174
12.94706,78.80393,321.0,263.1961209657915
12.94703,78.80337,321.0,266.85374478615256
12.94703,78.80259,321.0,270.0000873796316
12.94703,78.80148,320.0,270.00012434778864
12.94701,78.79951,322.0,269.4033857439199
12.94701,78.79875,322.0,270.00008513889674
12.94701,78.79826,322.0,270.0000548922132
12.94698,78.79801,322.0,262.98051660062634
12.94692,78.79728,322.0,265.17940550781384
12.94685,78.7969,322.0,259.2965194596482
12.94675,78.79616,322.0,262.1057822607673
12.94673,78.79601,322.0,262.2096743235455
12.9467,78.79579,324.0,262.03487732798965
12.94663,78.79522,324.0,262.8180580807674
12.94654,78.79469,324.0,260.1160351488604
12.94639,78.79356,326.0,262.24384259174815
12.94607,78.79093,329.0,262.88393750231035
12.94598,78.79014,329.0,263.3327371583499
12.94588,78.78957,332.0,259.7953013589875
12.94588,78.78898,332.0,270.0000660891007
12.94588,78.78892,332.0,270.0000067205571
12.94585,78.78863,332.0,263.94098625896856
12.94583,78.78844,332.0,263.83548808736583
12.94577,78.78777,332.0,264.7500345827467
12.94576,78.78771,332.0,260.29553885163966
12.94572,78.78723,337.0,265.1127693665786
12.9457,78.78708,337.0,262.20970611937014
12.94536,78.78332,334.0,264.69947946921263
12.94514,78.7815,334.0,262.9298350801747
12.94507,78.78107,339.0,260.5171439499311
12.94497,78.78043,339.0,260.891663220424
12.94492,78.78016,339.0,259.24127506194753
12.94463,78.77812,344.0,261.7013752954567
12.94456,78.77767,344.0,260.93146478588767
12.94448,78.7771,344.0,261.8052080079385
12.94422,78.77523,346.0,261.8810216298461
12.94413,78.77465,351.0,260.9534609187642
12.94412,78.7745,351.0,266.0868004351043
12.94404,78.77347,351.0,265.44355740080636
12.94399,78.77281,347.0,265.5552498887006
12.94396,78.77254,347.0,263.4959296249076
12.94394,78.77221,347.0,266.4416104470554
12.94393,78.77202,347.0,266.9088323804774
12.94392,78.77185,347.0,266.54599526946924
12.9439,78.77153,347.0,266.3307083020421
12.94388,78.77118,347.0,266.6444734849839
12.94385,78.77028,348.0,268.0412102533017
12.94385,78.77011,348.0,270.0000190393305
12.94384,78.76963,348.0,268.7754565216284
12.94385,78.76922,348.0,271.4336398413613
12.94378,78.76901,348.0,251.11809922556637
12.94372,78.76884,348.0,250.09251568822305
12.9436,78.7686,350.0,242.840577903694
12.94141,78.76604,356.0,228.72465523819008
12.94127,78.76588,356.0,228.08238476688504
12.94097,78.76539,356.0,237.8629860097829
12.94072,78.76489,356.0,242.84086974464816
12.93907,78.75972,359.0,251.86878219384778
12.93889,78.75896,359.0,256.34126541846285
12.93878,78.7585,359.0,256.21428226832444
12.93861,78.75767,363.0,258.1318043386904
12.93854,78.75722,363.0,260.9316800758542
12.93847,78.75671,363.0,261.9837851574889
12.93844,78.75651,363.0,261.25042445733936
12.93837,78.75602,361.0,261.661104178441
12.9383,78.75546,361.0,262.69142320061746
12.93805,78.7529,363.0,264.2783419004109
12.93803,78.75269,363.0,264.41886225427095
12.938,78.75244,363.0,262.980766887089
12.93795,78.7519,368.0,264.5729941385652
12.93793,78.7517,368.0,264.14170055385614
12.93791,78.75129,368.0,267.1347187770765
12.93783,78.751,368.0,254.19599009319268
12.93736,78.74989,373.0,246.51748129014445
12.93678,78.74854,373.0,246.21134770156218
12.93673,78.7481,373.0,263.349628688621
12.9368,78.74761,376.0,278.3389514670942
12.93702,78.74628,376.0,279.63268738668546
12.93711,78.74591,376.0,284.0135476386875
12.93736,78.74537,388.0,295.40875746071043
12.93786,78.74454,382.0,301.72032335645633
12.93796,78.74432,382.0,295.00368596339155
12.93802,78.7442,382.0,297.1589332715318
12.93809,78.74401,382.0,290.70751111317566
12.93816,78.74381,382.0,289.7541041488914
12.93818,78.74373,386.0,284.38688774427885
12.9383,78.74321,386.0,283.32125384537983
12.93854,78.74233,386.0,285.63341055332114
12.93877,78.74157,382.0,287.250461475337
12.93972,78.73932,378.0,293.4236024257885
12.94126,78.7358,376.0,294.1757368033844
12.94152,78.7351,376.0,290.8623655685333
12.94171,78.73465,379.0,293.42359954895466
12.94189,78.73401,379.0,286.09718041629634
12.94204,78.73309,375.0,279.4973467524519
12.9421,78.73218,375.0,273.87041550318804
12.94212,78.73189,375.0,274.04771364160774
12.9424,78.72782,377.0,274.0382271355426
12.94241,78.72776,377.0,279.7043462753061
12.94243,78.72743,377.0,273.55844168521924
12.94247,78.72698,376.0,275.21134694711714
12.9425,78.72676,376.0,277.9650385280209
12.94251,78.72668,376.0,277.3087693513923
12.94252,78.72662,376.0,279.70435047196383
12.94252,78.72624,376.0,270.00004255502694
12.94253,78.72588,376.0,271.63263467328255
12.94251,78.72553,376.0,266.64449187852387
12.94251,78.72537,376.0,270.0000179176075
12.9425,78.72489,370.0,268.775463096281
12.94253,78.72454,370.0,275.0261901756398
12.94256,78.7244,370.0,282.4004123309939
12.94258,78.7243,370.0,281.59687273926204
12.94261,78.72419,370.0,285.6335733061483
12.94263,78.72415,370.0,297.159356384897
12.94267,78.72401,370.0,286.33915558847997
12.94278,78.72372,370.0,291.265927422092
12.9428,78.72365,370.0,286.33915643438024
12.94291,78.72334,370.0,290.0060316758582
12.94305,78.72298,370.0,291.75336363357997
12.94316,78.72268,367.0,290.6176102418372
12.94319,78.72262,367.0,297.1594104249208
12.9432,78.72259,367.0,288.88188401709215
12.94323,78.72251,367.0,291.04554565758406
12.94326,78.72243,367.0,291.0455479683991
12.94329,78.72232,367.0,285.63361386495126
12.94332,78.72223,367.0,288.8818984852266
12.94333,78.72219,367.0,284.3871683525933
12.94334,78.72212,367.0,278.33912107465164
12.94335,78.72202,367.0,275.8584591387219
12.94336,78.72195,367.0,278.3391217342477
12.94336,78.72186,367.0,270.00001007943524
12.94335,78.7218,367.0,260.2956308899768
12.94334,78.72175,367.0,258.4031089861678
12.94333,78.7217,367.0,258.4031094376685
12.94331,78.72165,367.0,247.68538075275916
12.94327,78.72151,367.0,253.6608360634528
12.94324,78.72141,367.0,252.89054663459535
12.94315,78.72114,367.0,251.11814957531612
12.94306,78.72088,367.0,250.4461170223769
12.943,78.72071,376.0,250.09256866642903
12.94294,78.72052,376.0,252.04656994825552
12.94286,78.72028,376.0,251.1181669734642
12.9428,78.72009,376.0,252.04657938339085
12.94276,78.72001,376.0,242.84064212419668
12.94267,78.71977,376.0,248.95452869285174
12.94262,78.71965,376.0,246.85194334779902
12.94251,78.71942,376.0,243.86155645758586
12.94245,78.71929,376.0,244.65921630012468
12.94239,78.71918,376.0,240.76546517998517
12.94211,78.71874,376.0,236.85748069266026
12.94196,78.71859,376.0,224.26295702596767
12.94184,78.71847,376.0,224.26296918006028
12.94144,78.71805,372.0,225.6606280180982
12.9411,78.71769,372.0,225.90030683777016
12.94065,78.71722,372.0,225.50877476460138
12.94061,78.71717,372.0,230.6192348451627
12.94044,78.71699,372.0,225.90037223315645
12.94025,78.71679,372.0,225.73244030723188
12.94019,78.71671,372.0,232.42017468282666
12.93983,78.71632,376.0,226.55542518696944
12.93959,78.71604,376.0,228.66917639879762
12.93944,78.71592,373.0,217.94304261604393
12.939,78.71556,373.0,218.56913198169892
12.93866,78.71527,373.0,219.73626210421477
12.93862,78.71525,373.0,205.98021742502613
12.93842,78.71512,373.0,212.35415340925647
12.93828,78.71503,373.0,212.06863481551315
12.93677,78.71403,370.0,212.83993784712325
12.9367,78.71398,370.0,214.84392833130894
12.93644,78.7138,370.0,214.0089729195874
12.93619,78.71351,370.0,228.50667877334047
12.93604,78.71329,370.0,235.02442152368303
12.9359,78.71302,370.0,241.98612596521838
12.93578,78.71264,370.0,252.04707156087326
12.93566,78.7123,366.0,250.09312537839023
12.93559,78.71209,366.0,251.11867539668708
12.93555,78.71197,366.0,251.11866919404545
12.93519,78.71089,364.0,251.11879070660757
12.9349,78.70986,364.0,253.88695638085716
12.93483,78.70962,364.0,253.3396702484092
12.93463,78.70876,364.0,256.5795399723892
12.93456,78.70837,364.0,259.5653674007489
12.93451,78.7081,368.0,259.24171367040657
12.9345,78.70803,368.0,261.6611857031045
12.93445,78.70764,368.0,262.50622158828844
12.9344,78.7073,368.0,261.41955880969215
12.93438,78.70716,368.0,261.66119732706557
12.93424,78.70553,370.0,264.963970664762
12.93423,78.70511,370.0,268.6006264371441
12.93423,78.70447,370.0,270.0000716264193
12.93413,78.70352,370.0,263.83585914277637
12.93409,78.70314,370.0,263.83579706676
12.93407,78.70293,370.0,264.4189502902982
12.934,78.70258,370.0,258.40356374197444
12.93379,78.70164,372.0,257.08980406187163
12.93377,78.70056,372.0,268.9115991224147
12.93382,78.69824,376.0,271.2670198013277
12.9338,78.69747,376.0,268.4735058462704
12.93368,78.69562,376.0,266.1925959321502
12.93367,78.69535,376.0,267.8237728494882
12.93369,78.69498,376.0,273.17447704457845
12.93376,78.69455,376.0,279.48252746604595
12.93411,78.69335,380.0,286.6604322448899
12.93426,78.69275,380.0,284.38672563970727
12.93443,78.69196,380.0,282.45078228126204
12.93448,78.69175,380.0,283.7281447879171
12.93513,78.68865,385.0,282.14169787604754
12.93626,78.68458,394.0,285.9011580816057
12.93624,78.68448,394.0,258.403435588525
12.93626,78.68435,394.0,278.9702794092485
12.93629,78.68401,394.0,275.1730975293333
12.93626,78.68379,394.0,262.03520653172393
12.9362,78.68359,394.0,252.8910116612817
12.93612,78.68345,394.0,239.6165345061214
12.93603,78.68334,394.0,229.98696868256792
12.93582,78.68317,396.0,218.27271465857098
12.93563,78.68304,396.0,213.69721471161515
12.93545,78.68287,396.0,222.62886806060902
12.9353,78.68265,384.0,235.02450135505097
12.93522,78.68245,384.0,247.68604798573978
12.9352,78.68237,384.0,255.61329380801334
12.93521,78.68228,384.0,276.50388391584204
12.93523,78.68215,384.0,278.97024297259725
12.93531,78.68168,384.0,279.90654024563634
12.93532,78.6816,384.0,277.30856091556745
12.93539,78.68106,377.0,277.57621165706763
12.93538,78.68088,377.0,266.73757139872714
12.93537,78.6808,377.0,262.6914552556332
12.93535,78.68075,377.0,247.68602313225324
12.93532,78.68071,377.0,232.4207125860745
12.93529,78.68066,377.0,238.38262361101806
12.93521,78.68061,377.0,211.34726239565134
12.93508,78.68056,377.0,200.54878751472415
12.9334,78.68026,377.0,189.87293669604443
12.93294,78.68016,379.0,191.96272434855345
12.93284,78.68009,379.0,214.30349806966788
12.93276,78.68001,379.0,224.26400956133682
12.93269,78.67987,379.0,242.84158694522938
12.93269,78.67976,379.0,270.0000123097697
12.93273,78.67959,379.0,283.57254962244775
12.93284,78.6791,362.0,282.9709158394026
12.93288,78.67898,362.0,288.88116709815233
12.93289,78.67803,362.0,270.61889315795054
12.9329,78.6778,362.0,272.55429046888446
12.93291,78.67758,362.0,272.6702280072941
12.93296,78.67743,362.0,288.88117573105126
12.93305,78.67721,362.0,292.7697007141167
12.93328,78.67674,366.0,296.66123627014116
12.93332,78.67662,366.0,288.88119803676403
12.93336,78.67644,366.0,282.8442565297939
12.93337,78.67615,366.0,272.026330330533
12.9333,78.67469,366.0,267.18387208779683
12.93327,78.67429,366.0,265.59968209061867
12.93315,78.67251,356.0,266.0433256471823
12.93314,78.67235,356.0,266.330848316638
12.93301,78.67197,356.0,250.65847848217763
12.93265,78.67147,356.0,233.54530883655912
12.93233,78.67105,356.0,231.98410237546386
12.932,78.67055,366.0,235.89513791548796
12.93189,78.67032,366.0,243.86252124641464
12.93184,78.67007,366.0,258.4036506706072
12.93232,78.66873,368.0,290.1800946019507
12.93223,78.6685,368.0,248.12515844759332
12.93208,78.66848,368.0,187.4041779336495
12.93196,78.66852,368.0,162.00211708814743
12.93137,78.66891,366.0,147.2082158566135
12.93053,78.66934,374.0,153.48428384217914
12.93047,78.66929,374.0,219.08357297697353
12.93047,78.66921,374.0,270.0000089501913
12.93061,78.66908,374.0,317.8541391944132
12.93075,78.66886,374.0,303.1413765980221
12.93156,78.66702,368.0,294.307564960737
12.93158,78.66688,368.0,278.3387410859201
12.93158,78.66679,368.0,270.0000100706492
12.93149,78.66672,368.0,217.16402409621614
12.93141,78.66683,368.0,126.73019232643708
12.93128,78.66717,368.0,111.42014586325786
12.9305,78.66798,419.0,134.65459806735362
12.93039,78.66813,419.0,126.95825015805798
12.93035,78.66819,419.0,124.37256353717078
12.93028,78.66823,419.0,150.88486400205397
12.93022,78.66819,419.0,213.0142898891554
12.93019,78.66811,419.0,248.9554738316471
12.93033,78.6679,419.0,304.3725819784503
12.93066,78.66757,419.0,315.7357717762178
12.93082,78.66722,419.0,295.12835593607474
12.93093,78.66694,419.0,291.9533561030502
12.93104,78.66659,462.0,287.87264480177157
12.93107,78.66633,462.0,276.75167347419836
12.93108,78.66617,462.0,273.6691571353654
12.93105,78.66613,462.0,232.42118651622098
12.93099,78.66611,462.0,197.99794813630703
12.93094,78.66613,462.0,158.7013679302877
12.93093,78.66619,462.0,99.70389508495145
12.93091,78.66645,462.0,94.51266054295382
12.93085,78.66665,462.0,107.10864290111175
12.9307,78.66696,419.0,116.40255477166085
12.93044,78.66727,419.0,130.71298335283979
12.93031,78.66744,419.0,128.11775606744266
12.93004,78.66759,419.0,151.5658292829063
12.92981,78.6677,419.0,155.00814656029252
12.92974,78.66768,419.0,195.56092768243147
12.92971,78.66762,419.0,242.84185774055658
12.92978,78.66755,419.0,315.7356566275823
12.92999,78.66748,419.0,342.00198534531876
12.93016,78.66735,419.0,323.3022659589345
12.93028,78.66716,419.0,302.94367620919684
12.93043,78.66695,419.0,306.23656585164815
12.9305,78.66672,419.0,287.3418436023648
12.93049,78.6665,462.0,267.3298469780772
12.93047,78.66643,462.0,253.66162257087527
12.93031,78.66632,462.0,213.82473970924474
12.93023,78.66626,462.0,216.16615076535882
12.93019,78.66607,462.0,257.8111997398392
12.93024,78.66573,462.0,278.58037466426254
12.93028,78.66559,462.0,286.3383872845394
12.93055,78.66516,462.0,302.7914376557057
12.93063,78.66501,462.0,298.68791648701927
12.9307,78.66483,462.0,291.75236973065057
12.93079,78.66443,502.0,282.999282133966
12.93083,78.66421,502.0,280.56702612149826
12.93084,78.66383,502.0,271.54668130209535
12.9309,78.66355,502.0,282.39986553063375
12.93099,78.66333,502.0,292.76953190994175
12.93115,78.66304,502.0,299.5133619668009
12.93123,78.66283,502.0,291.3488075134038
12.93141,78.66223,463.0,287.10876081727446
12.93156,78.66184,463.0,291.5354099832482
